image_id,split,image_path,mask_path,prediction_path,width,height,threshold,model_forward_latency_ms,tp,fp,fn,tn,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa,water_fraction,predicted_water_fraction,water_fraction_error,target_has_water,prediction_has_water,empty_mask_correct,empty_mask_false_positive,empty_policy,boundary_precision,boundary_recall,boundary_f1,boundary_iou,hd95,assd
water_body_1283,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1283.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1283.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1283.png,105,163,0.45,13.248087882995605,2343,324,571,13877,0.7235948116121063,0.8396344741085827,0.8785151856017998,0.8040494166094715,0.9771847053024435,0.9477066900379784,0.8906170609559575,0.8095991933463891,0.8084673740054442,0.17026000584282794,0.1558282208588957,-0.014431784983932244,True,True,False,False,perfect_if_both_empty,1.0,0.8332272437937619,0.9090277777777777,0.3969795037756203,4.0,0.800216108795482
water_body_1286,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1286.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1286.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1286.png,172,268,0.45,13.248087882995605,6000,471,995,38630,0.8036431824270024,0.8911332244170503,0.9272137227630969,0.8577555396711937,0.9879542722692515,0.9681968066643527,0.9228549059702226,0.8734515572759004,0.872544687645713,0.1517485248177716,0.14038094411662616,-0.011367580701145436,True,True,False,False,perfect_if_both_empty,1.0,0.8245283018867925,0.9038262668045502,0.38744796669868714,4.0,0.8230649225539377
water_body_1290,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1290.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1290.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1290.png,244,365,0.45,13.248087882995605,34756,3500,827,49977,0.8892869022337078,0.941399531412939,0.9085110832287746,0.9767585644830397,0.9345513024290817,0.9514147765551314,0.9556549334560607,0.9017209037862447,0.899998667315361,0.3995396362003144,0.42955311026274423,0.030013474062429824,True,True,False,False,perfect_if_both_empty,0.6981132075471698,0.46657381615598886,0.5593285350059791,0.06765039727582293,33.0,6.3035950521597535
water_body_1291,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1291.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1291.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1291.png,148,236,0.45,13.247183799743652,14556,4880,3392,12100,0.637637988435255,0.7787288679649048,0.7489195307676476,0.8110095832404725,0.7126030624263839,0.7631699496106276,0.7618063228334282,0.5267806460730892,0.5248529612436976,0.5138570774163994,0.5564590013742556,0.042601923957856225,True,True,False,False,perfect_if_both_empty,0.9501645510108133,0.3888473453690845,0.5518531453279022,0.13104263069804076,22.0,5.849780762631436
water_body_1292,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1292.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1292.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1292.png,194,301,0.45,13.247183799743652,8278,447,728,48941,0.8757008357135301,0.9337318820145508,0.9487679083094556,0.9191650011103709,0.9909492184336276,0.9798780696646916,0.9550571097719993,0.922034486016057,0.9218735370065319,0.15422817412747886,0.14941603589409871,-0.004812138233380142,True,True,False,False,perfect_if_both_empty,1.0,0.7638266068759342,0.8661016949152541,0.11011523687580026,5.0990195135927845,1.7657150854030428
water_body_1317,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1317.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1317.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1317.png,140,230,0.45,13.247183799743652,16457,2452,172,13119,0.8624810020439181,0.9261635432494795,0.8703262996456713,0.9896566239701726,0.8425277759938347,0.9185093167701863,0.9160921999820036,0.8446908297888849,0.836078930921923,0.5164285714285715,0.5872360248447205,0.07080745341614902,True,True,False,False,perfect_if_both_empty,0.551440329218107,0.40472673559822747,0.4668277177368087,0.05807935595169638,10.295630140987,4.210423487743454
water_body_1326,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1326.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1326.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1326.png,107,171,0.45,13.247183799743652,6088,2225,2294,7690,0.5739605920618459,0.7293201557352501,0.7323469265006616,0.7263183011214507,0.7755925365607665,0.7530196207028474,0.7509554188411086,0.5022449567783156,0.5022304502993972,0.4581078865387769,0.4543367765207411,-0.0037711100180357615,True,True,False,False,perfect_if_both_empty,0.8598130841121495,0.10791527313266444,0.1917624158067906,0.013710187724108838,37.44329045369811,16.27486995714935
water_body_1342,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1342.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1342.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1342.png,230,326,0.45,13.254912376403809,74980,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,True,True,False,False,perfect_if_both_empty,1.0,1.0,1.0,1.0,0.0,0.0
water_body_1355,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1355.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1355.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1355.png,595,925,0.45,13.254912376403809,116958,7031,5191,421195,0.905387830933581,0.9503449284547693,0.9432933566687367,0.9575027220853221,0.9835810996996913,0.9777933227344993,0.9705419108925066,0.9360881221413196,0.936044731052205,0.22193776970247558,0.22528094481035657,0.0033431751078809857,True,True,False,False,perfect_if_both_empty,0.956661316211878,0.4083301195526417,0.5723605575611443,0.06754610125008634,22.47220505424423,8.073770376910716
water_body_1361,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1361.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1361.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1361.png,174,273,0.45,13.254912376403809,17021,792,1688,28001,0.8728270345110507,0.9320957231257871,0.9555380901588727,0.9097760436153722,0.9724933143472372,0.947791671929603,0.9411346789813047,0.8904378725346268,0.889730959643502,0.3938571007536525,0.37499473706370257,-0.018862363689949924,True,True,False,False,perfect_if_both_empty,0.9373219373219374,0.5885714285714285,0.7230923523386822,0.1025925925925926,31.638332933795844,4.756733317175073
water_body_1362,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1362.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1362.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1362.png,246,386,0.45,13.254912376403809,13984,3252,1073,76647,0.7637773772461631,0.8660700461400304,0.8113251334416338,0.9287374643023178,0.9592986145008072,0.9544525885673365,0.9440180394015625,0.84156151916572,0.8387808491383492,0.15856817894603817,0.18151564935338474,0.02294747040734657,True,True,False,False,perfect_if_both_empty,0.47129579004920724,0.5812854442344045,0.5205439233790138,0.07314457314457315,124.42022178221981,17.080069567718766
water_body_1363,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1363.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1363.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1363.png,236,368,0.45,11.009367942810059,51234,1816,2009,31789,0.9305290688170871,0.9640145635178233,0.9657681432610744,0.962267340307646,0.9459604225561672,0.9559575350036846,0.9541138814319066,0.907276761635716,0.907266829694907,0.6130595983787767,0.6108373249815771,-0.0022222733971996034,True,True,False,False,perfect_if_both_empty,0.9797191887675507,0.708619000979432,0.8224035172584498,0.10844866763065482,6.0,1.9677041002240896
water_body_1371,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1371.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1371.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1371.png,461,87,0.45,11.009367942810059,40107,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,True,True,False,False,perfect_if_both_empty,1.0,1.0,1.0,1.0,0.0,0.0
water_body_1379,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1379.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1379.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1379.png,452,662,0.45,11.009367942810059,36227,44641,2445,215911,0.43483009854404475,0.6061067425129664,0.4479769500915071,0.9367759619362847,0.8286675980226595,0.8426396278373393,0.8827217799794721,0.57821290370115,0.5226338937028051,0.1292409699756704,0.2702590701280646,0.14101810015239422,True,True,False,False,perfect_if_both_empty,0.6921009407197253,0.5838847095078401,0.6334039205694347,0.21504934210526316,28.0,5.807170372663493
water_body_1387,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1387.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1387.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1387.png,158,259,0.45,11.009367942810059,2145,3898,537,34342,0.32598784194528874,0.49169054441260746,0.35495614760880356,0.7997762863534675,0.8980648535564854,0.8916230878256195,0.8489205699549764,0.48678432815106853,0.44093527113613895,0.06553931870387567,0.14767117931674895,0.08213186061287328,True,True,False,False,perfect_if_both_empty,0.6773547094188377,0.8036185450433472,0.7351041680480593,0.267793836923916,34.0,4.899303045531416
water_body_1394,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1394.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1394.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1394.png,110,167,0.45,11.01148796081543,6994,885,1634,8857,0.7352044570587617,0.8473980735445569,0.8876761010280493,0.8106165971256375,0.9091562307534388,0.862874251497006,0.8598864139395381,0.7258227636657603,0.7233631642670906,0.46967882416984214,0.42890582471420796,-0.040772999455634173,True,True,False,False,perfect_if_both_empty,1.0,0.6195652173913043,0.7651006711409396,0.25039494470774093,8.0,1.9801170920355085
water_body_1410,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1410.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1410.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1410.png,300,457,0.45,11.01148796081543,55013,6590,2852,72645,0.8535102009153673,0.920966283858439,0.8930246903559892,0.9507128661539791,0.9168296838518332,0.9311305616338439,0.9337712750029061,0.8613735186748718,0.8600504300678967,0.4220641867250182,0.44932895696571845,0.02726477024070023,True,True,False,False,perfect_if_both_empty,0.9518496770405167,0.39381887480321487,0.5571303101054126,0.1631840048105833,40.607881008493905,9.388118921853613
water_body_1415,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1415.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1415.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1415.png,925,1305,0.45,11.01148796081543,56596,5476,13711,1131342,0.7468165683596585,0.8550600926128766,0.9117798685397602,0.8049838565149985,0.995183046010883,0.9841052086569327,0.9000834512629408,0.848525061563574,0.8466860608613691,0.058243346795070934,0.05142135238686963,-0.006821994408201304,True,True,False,False,perfect_if_both_empty,0.9613625421280694,0.4966318785578748,0.6549315669501862,0.22797927461139897,365.0,73.43769252806396
water_body_1418,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1418.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1418.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1418.png,197,273,0.45,11.01148796081543,35510,704,1524,16043,0.9409613652021834,0.9695827872433377,0.9805600044181808,0.9588486255872981,0.9579626201707768,0.9585727301463343,0.9584056228790374,0.9052357641723028,0.9046785216233865,0.6886075007902419,0.6733604804670794,-0.015247020323162497,True,True,False,False,perfect_if_both_empty,1.0,0.6598759964570416,0.7950907150480255,0.11226685796269728,22.02271554554524,3.543403574942216
water_body_1426,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1426.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1426.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1426.png,375,595,0.45,11.016823768615723,5552,1744,2465,213364,0.5687941809240856,0.7251355057794031,0.7609649122807017,0.6925283771984533,0.9918924447254402,0.9811361344537816,0.8422104109619468,0.7162425613090981,0.7153908373569956,0.035930532212885155,0.032699159663865544,-0.0032313725490196107,True,True,False,False,perfect_if_both_empty,1.0,0.779811891165603,0.8762857412475229,0.29910962715637174,7.0,4.0510131943081875
water_body_1432,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1432.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1432.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1432.png,374,598,0.45,11.016823768615723,75329,6423,2040,139860,0.8989999045254917,0.9468140597407004,0.9214331147861826,0.9736328503664259,0.9560919587375156,0.962159962799349,0.9648624045519707,0.9183208612032279,0.9174818729670533,0.3459347557813031,0.365532166043675,0.019597410262371884,True,True,False,False,perfect_if_both_empty,0.7970914127423823,0.4006428988895383,0.533255182188027,0.05822267620020429,52.13011580740134,11.216623070663704
water_body_1444,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1444.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1444.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1444.png,384,606,0.45,11.016823768615723,70580,41037,11124,109963,0.5750319779046936,0.7301845117705784,0.6323409516471505,0.8638499951042788,0.7282317880794702,0.7758482879537953,0.7960408915918745,0.5656892161702998,0.546197145999667,0.35110698569856985,0.47965226210121015,0.1285452764026403,True,True,False,False,perfect_if_both_empty,0.873696682464455,0.16446795840776876,0.2768252818008572,0.04873294346978557,57.201398584300364,21.007974437237653
